ID,BusinessCaseTypeName,Status,SubStatus,Overall_Status,CountryName,Region,SubRegion,G8_Countries,RequesterName,Date(DateCreated),Date(Response_Date_to_Affiliate),Date(Expected_Effective_Price_Date),CaseRational,CoordinatingLevel,ApprovalRoute,Channel_Type,Channel,ProductName,PackSize,Brand,DeliveryName,CurrencyName,RequestedPrice,CurrentPrice,NegotiatePrice,ApprovedPrice,Standard,U2Standard,FloorPrice,VsCurrentPrice,VsFloorPrice,Date(NegotiateDate),PriceTypeName,Reimbursement_Change,Date(Case_Validated_Date)
120,Price Change Core Brands,closed,validated,closed validated,CHINA,China,China,G8,Lin Jiahui,11/6/2020,11/30/2020,1/1/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/7.00,7.00,NEUPRO,PATCH,CNY,91.80,0.00,91.80,91.80,0.00,11.47,0.00,0.00,0.00,12/10/2020,Gross Public Price - Including VAT,Yes,12/7/2020
120,Price Change Core Brands,closed,validated,closed validated,CHINA,China,China,G8,Lin Jiahui,11/6/2020,11/30/2020,1/1/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/7.00,7.00,NEUPRO,PATCH,CNY,36.78,0.00,36.78,36.78,0.00,4.60,0.00,0.00,0.00,12/10/2020,Net Price,Yes,12/7/2020
120,Price Change Core Brands,closed,validated,closed validated,CHINA,China,China,G8,Lin Jiahui,11/6/2020,11/30/2020,1/1/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/7.00,7.00,NEUPRO,PATCH,CNY,73.57,0.00,73.57,73.57,0.00,9.20,0.00,0.00,0.00,12/10/2020,Net Price,Yes,12/7/2020
122,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Nihan Pazarcioglu,11/12/2020,11/20/2020,12/22/2020,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,TRY,"2,593.31","2,757.76","2,593.31","2,593.31",424.27,398.97,0.00,-5.96,0.00,12/10/2020,Gross Ex-Factory Price,No,12/7/2020
122,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Nihan Pazarcioglu,11/12/2020,11/20/2020,12/22/2020,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,TRY,"1,244.79",0.00,"1,244.79","1,244.79",0.00,191.51,0.00,0.00,0.00,12/10/2020,Net Price,No,12/7/2020
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,187.06,249.57,,,33.63,25.21,0.00,-25.04,0.00,,Gross Ex-Factory Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,361.29,469.84,,,63.32,48.69,0.00,-23.10,0.00,,Gross Ex-Factory Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,536.06,699.07,,,94.21,72.25,0.00,-23.31,0.00,,Gross Ex-Factory Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,710.83,928.85,,,125.18,95.80,0.00,-23.47,0.00,,Gross Ex-Factory Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,112.24,0.00,,,0.00,15.13,0.00,0.00,0.00,,Net Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,216.77,0.00,,,0.00,29.21,0.00,0.00,0.00,,Net Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,321.64,0.00,,,0.00,43.35,0.00,0.00,0.00,,Net Price,Yes,
124,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,HRK,426.50,0.00,,,0.00,57.48,0.00,0.00,0.00,,Net Price,Yes,
125,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,HRK,117.20,126.00,,,16.98,15.80,0.00,-6.95,0.00,,Gross Ex-Factory Price,Yes,
125,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,HRK,192.42,231.20,,,31.16,25.93,0.00,-16.78,0.00,,Gross Ex-Factory Price,Yes,
125,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,HRK,82.04,0.00,,,0.00,11.06,0.00,0.00,0.00,,Net Price,Yes,
125,Price Change Core Brands,open,Submitted,open Submitted,CROATIA,Europe,BBCM,NO,Petros CHRISTOU,11/16/2020,11/18/2020,12/1/2020,Inclusion in the jumbo grouping/therapeutical class review,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,HRK,134.69,0.00,,,0.00,18.15,0.00,0.00,0.00,,Net Price,Yes,
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"1,377.93","1,576.79","1,377.93","1,377.93",60.97,53.28,0.00,-12.61,0.00,12/10/2020,Gross Ex-Factory Price,No,12/7/2020
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"1,794.51","2,002.42","1,794.51","1,794.51",77.43,69.39,0.00,-10.38,0.00,12/10/2020,Gross Ex-Factory Price,No,12/7/2020
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"2,194.16","2,461.93","2,194.16","2,194.16",95.20,84.85,0.00,-10.87,0.00,12/10/2020,Gross Ex-Factory Price,No,12/7/2020
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"1,131.47",0.00,"1,131.47","1,131.47",0.00,43.75,0.00,0.00,0.00,12/10/2020,Net Price,No,12/7/2020
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"1,732.67",0.00,"1,732.67","1,732.67",0.00,67.00,0.00,0.00,0.00,12/10/2020,Net Price,No,12/7/2020
126,Price Change Core Brands,closed,validated,closed validated,CZECH REPUBLIC,Europe,East Europe,NO,Vladimir Moravec,11/19/2020,12/1/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,CZK,"2,194.16",0.00,"2,194.16","2,194.16",0.00,84.85,0.00,0.00,0.00,12/10/2020,Net Price,No,12/7/2020
128,Price Change Core Brands,closed,validated,closed validated,RUSSIAN FEDERATION,Int. Markets,Russia-Ukraine-CIS,NO,Galina Kikteva,11/23/2020,11/23/2020,12/13/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),BRIVIACT/TABLET/56.00,56.00,BRIVIACT,TABLET,RUB,"5,180.92","6,630.67","5,180.92","5,180.92",88.68,69.29,0.00,-21.87,0.00,12/8/2020,Gross Ex-Factory Price,No,12/7/2020
128,Price Change Core Brands,closed,validated,closed validated,RUSSIAN FEDERATION,Int. Markets,Russia-Ukraine-CIS,NO,Galina Kikteva,11/23/2020,11/23/2020,12/13/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),BRIVIACT/TABLET/56.00,56.00,BRIVIACT,TABLET,RUB,"4,662.83",0.00,"4,662.83","4,662.83",0.00,62.36,0.00,0.00,0.00,12/8/2020,Net Price,No,12/7/2020
129,Price Change Core Brands,closed,validated,closed validated,SLOVENIA,Europe,BBCM,NO,Petros CHRISTOU,11/24/2020,12/3/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,830.00,850.00,830.00,830.00,850.00,830.00,0.00,-2.35,0.00,12/8/2020,Gross Ex-Factory Price,Yes,12/1/2020
129,Price Change Core Brands,closed,validated,closed validated,SLOVENIA,Europe,BBCM,NO,Petros CHRISTOU,11/24/2020,12/3/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,695.95,0.00,695.95,695.95,0.00,695.95,0.00,0.00,0.00,12/8/2020,Net Price,Yes,12/1/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,59.95,61.42,59.95,59.95,61.42,59.95,0.00,-2.39,0.00,2/2/2021,Gross Ex-Factory Price,No,12/7/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,78.00,80.03,78.00,78.00,80.03,78.00,0.00,-2.54,0.00,2/2/2021,Gross Ex-Factory Price,No,12/7/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,95.92,98.56,95.92,95.92,98.56,95.92,0.00,-2.68,0.00,2/2/2021,Gross Ex-Factory Price,No,12/7/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,59.29,0.00,59.29,59.29,0.00,59.29,0.00,0.00,0.00,2/2/2021,Net Price,No,12/7/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,77.14,0.00,77.14,77.14,0.00,77.14,0.00,0.00,0.00,2/2/2021,Net Price,No,12/7/2020
130,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),NEUPRO/PATCH/28.00,28.00,NEUPRO,PATCH,EUR,94.86,0.00,94.86,94.86,0.00,94.86,0.00,0.00,0.00,2/2/2021,Net Price,No,12/7/2020
132,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,EUR,47.15,50.00,47.15,47.15,50.00,47.15,0.00,-5.70,0.00,2/2/2021,Gross Ex-Factory Price,No,12/7/2020
132,Price Change Core Brands,closed,validated,closed validated,PORTUGAL,Europe,Iberian States,NO,Marta Cortes,11/27/2020,12/10/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,EUR,44.98,0.00,44.98,44.98,0.00,44.98,0.00,0.00,0.00,2/2/2021,Net Price,No,12/7/2020
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/BOTTLE/200.00,200.00,VIMPAT,BOTTLE,AUD,51.71,57.45,,51.71,34.82,31.34,0.00,-9.99,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/BOTTLE/200.00,200.00,VIMPAT,BOTTLE,AUD,51.71,0.00,,51.71,0.00,31.34,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,16.45,18.28,,16.45,11.08,9.97,0.00,-10.02,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,32.90,36.56,,32.90,22.16,19.94,0.00,-10.02,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,49.35,54.83,,49.35,33.23,29.91,0.00,-9.99,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,16.45,0.00,,16.45,0.00,9.97,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,32.90,0.00,,32.90,0.00,19.94,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,AUD,49.35,0.00,,49.35,0.00,29.91,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,131.62,146.24,,131.62,88.63,79.77,0.00,-10.00,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,197.39,219.32,,197.39,132.92,119.63,0.00,-10.00,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,263.18,292.42,,263.18,177.22,159.50,0.00,-10.00,0.00,,Gross Ex-Factory Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,131.62,0.00,,131.62,0.00,79.77,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,197.39,0.00,,197.39,0.00,119.63,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
135,Price Change Core Brands,open,Approved,open Approved,AUSTRALIA,Int. Markets,Australia,NO,Anna Argyropoulos,11/30/2020,12/14/2020,4/1/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,AUD,263.18,0.00,,263.18,0.00,159.50,0.00,0.00,0.00,,Net Price,Yes,3/4/2021
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,21.78,27.22,,21.78,27.22,21.78,0.00,-19.99,0.00,,Gross Ex-Factory Price,No,11/30/2020
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,21.30,0.00,,21.30,0.00,21.30,0.00,0.00,0.00,,Net Price,No,11/30/2020
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,43.55,54.44,,43.55,54.44,43.55,0.00,-20.00,0.00,,Gross Ex-Factory Price,No,11/30/2020
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,42.59,0.00,,42.59,0.00,42.59,0.00,0.00,0.00,,Net Price,No,11/30/2020
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,EUR,15.73,16.50,,15.73,16.50,15.73,0.00,-4.67,0.00,,Gross Ex-Factory Price,No,11/30/2020
137,Price Change Core Brands,open,Approved,open Approved,FRANCE,Europe,France,G8,Edgar Quintero,11/30/2020,12/1/2020,1/1/2021,Dossier revision,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/60.00,60.00,KEPPRA,TABLET,EUR,15.39,0.00,,15.39,0.00,15.39,0.00,0.00,0.00,,Net Price,No,11/30/2020
139,Price Change Core Brands,open,Approved,open Approved,BULGARIA,Europe,East Europe,NO,Petros CHRISTOU,11/30/2020,12/17/2020,1/15/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,BGN,117.78,118.95,,117.78,60.82,60.22,0.00,-0.99,0.00,,Gross Ex-Factory Price,Yes,1/13/2021
139,Price Change Core Brands,open,Approved,open Approved,BULGARIA,Europe,East Europe,NO,Petros CHRISTOU,11/30/2020,12/17/2020,1/15/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,BGN,113.07,0.00,,113.07,0.00,57.81,0.00,0.00,0.00,,Net Price,Yes,1/13/2021
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,ILS,214.60,221.24,214.65,214.60,53.83,52.21,0.00,-3.01,0.00,1/8/2021,Cost Insurance and Freight (CIF),No,12/7/2020
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,ILS,429.30,441.31,429.33,429.30,107.37,104.45,0.00,-2.72,0.00,1/8/2021,Cost Insurance and Freight (CIF),No,12/7/2020
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,ILS,214.60,0.00,214.65,214.60,0.00,52.21,0.00,0.00,0.00,1/8/2021,Net Price,No,12/7/2020
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,ILS,429.30,0.00,429.33,429.30,0.00,104.45,0.00,0.00,0.00,1/8/2021,Net Price,No,12/7/2020
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,ILS,113.80,116.30,113.85,113.80,28.30,27.69,0.00,-2.16,0.00,1/8/2021,Cost Insurance and Freight (CIF),No,12/7/2020
144,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,ILS,113.80,0.00,113.85,113.80,0.00,27.69,0.00,0.00,0.00,1/8/2021,Net Price,No,12/7/2020
145,Price Change Core Brands,closed,validated,closed validated,ISRAEL,Int. Markets,MEA,NO,Nihan Pazarcioglu,12/2/2020,12/18/2020,1/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,ILS,28.20,28.09,28.23,28.20,6.83,6.86,0.00,0.44,0.00,1/8/2021,Cost Insurance and Freight (CIF),No,12/7/2020
